,Batter,Batter_Handedness,Pitcher_Handedness,Stadium,Batter_Home,Date,Position_In_Lineup,Pitcher,Batting_Average,Number_Of_Plate_Appearances,Batter_Age,Batter_Exp,Pitcher_Age,Pitcher_Exp,Number_Of_Hits,ERA,Stadium_Turf,Stadium_Dome,Difference_Batter_And_Pitcher,Hit,No_Hit,DateTime,Hit_Prob
1264,599,0,0,MIL,1,2018-04-04,5,240,0.364,4,32,5,32,12,0,7.0,0,1,0,0,1,2018-04-04,0.0
1265,750,0,0,MIL,1,2018-04-04,6,240,0.261,4,38,17,32,12,1,7.0,0,1,0,1,0,2018-04-04,0.25
1266,692,0,0,MIL,1,2018-04-04,7,240,0.455,4,27,4,32,12,2,7.0,0,1,0,1,0,2018-04-04,0.5
1267,568,1,0,MIL,1,2018-04-04,8,240,0.067,4,30,8,32,12,1,7.0,0,1,1,1,0,2018-04-04,0.25
1268,41,0,0,MIL,1,2018-04-04,9,240,0.167,4,29,8,32,12,1,7.0,0,1,0,1,0,2018-04-04,0.25
1269,399,1,0,MIL,0,2018-04-04,1,45,0.25,4,34,6,29,8,1,2.84,0,1,1,1,0,2018-04-04,0.25
1270,787,1,0,MIL,0,2018-04-04,2,45,0.385,3,29,8,29,8,0,2.84,0,1,1,0,1,2018-04-04,0.0
1271,19,0,0,MIL,0,2018-04-04,3,45,0.36,4,34,11,29,8,0,2.84,0,1,0,0,1,2018-04-04,0.0
1272,397,1,0,MIL,0,2018-04-04,4,45,0.346,4,30,6,29,8,1,2.84,0,1,1,1,0,2018-04-04,0.25
1273,523,0,0,MIL,0,2018-04-04,5,45,0.313,4,28,7,29,8,1,2.84,0,1,0,1,0,2018-04-04,0.25
1274,758,3,0,MIL,0,2018-04-04,6,45,0.304,4,29,8,29,8,2,2.84,0,1,1,1,0,2018-04-04,0.5
1275,74,0,0,MIL,0,2018-04-04,7,45,0.2,4,33,7,29,8,0,2.84,0,1,0,0,1,2018-04-04,0.0
1276,237,1,0,MIL,0,2018-04-04,8,45,0.0,3,34,10,29,8,0,2.84,0,1,1,0,1,2018-04-04,0.0
1277,821,0,0,MIL,0,2018-04-04,9,45,0.0,2,32,12,29,8,0,2.84,0,1,0,0,1,2018-04-04,0.0
1279,50,1,1,OAK,1,2018-04-04,2,55,0.214,4,27,6,28,5,0,1.15,0,0,0,0,1,2018-04-04,0.0
1280,202,0,1,OAK,1,2018-04-04,3,55,0.346,4,32,12,28,5,1,1.15,0,0,1,1,0,2018-04-04,0.25
1281,426,0,1,OAK,1,2018-04-04,4,55,0.192,4,41,21,28,5,0,1.15,0,0,1,0,1,2018-04-04,0.0
1282,271,1,1,OAK,1,2018-04-04,5,55,0.333,3,25,5,28,5,2,1.15,0,0,0,1,0,2018-04-04,0.6666666666666666
1283,229,0,1,OAK,1,2018-04-04,6,55,0.095,3,36,9,28,5,0,1.15,0,0,1,0,1,2018-04-04,0.0
1284,448,3,1,OAK,1,2018-04-04,7,55,0.0,3,27,7,28,5,0,1.15,0,0,1,0,1,2018-04-04,0.0
1285,651,0,1,OAK,1,2018-04-04,8,55,0.111,3,30,5,28,5,0,1.15,0,0,1,0,1,2018-04-04,0.0
1286,719,0,1,OAK,1,2018-04-04,9,55,0.0,3,25,1,28,5,0,1.15,0,0,1,0,1,2018-04-04,0.0
1287,477,0,0,OAK,0,2018-04-04,1,111,0.276,5,30,8,36,10,1,3.12,0,0,0,1,0,2018-04-04,0.2
1289,586,3,0,OAK,0,2018-04-04,3,111,0.25,4,36,12,36,10,2,3.12,0,0,1,1,0,2018-04-04,0.5
1290,472,0,0,OAK,0,2018-04-04,4,111,0.25,4,33,8,36,10,1,3.12,0,0,0,1,0,2018-04-04,0.25
1291,462,1,0,OAK,0,2018-04-04,5,111,0.28,4,26,5,36,10,1,3.12,0,0,1,1,0,2018-04-04,0.25
1292,446,0,0,OAK,0,2018-04-04,6,111,0.385,4,27,4,36,10,2,3.12,0,0,0,1,0,2018-04-04,0.5
1293,659,0,0,OAK,0,2018-04-04,7,111,0.222,4,28,5,36,10,0,3.12,0,0,0,0,1,2018-04-04,0.0
1294,379,1,0,OAK,0,2018-04-04,8,111,0.286,4,30,3,36,10,1,3.12,0,0,1,1,0,2018-04-04,0.25
1295,70,1,0,OAK,0,2018-04-04,9,111,0.1,4,27,2,36,10,0,3.12,0,0,1,0,1,2018-04-04,0.0
1296,583,1,1,SD,1,2018-04-04,1,164,0.333,5,34,10,37,11,2,4.5,0,0,0,1,0,2018-04-04,0.4
1297,78,0,1,SD,1,2018-04-04,2,164,0.286,5,32,10,37,11,2,4.5,0,0,1,1,0,2018-04-04,0.4
1298,634,0,1,SD,1,2018-04-04,3,164,0.286,4,29,8,37,11,1,4.5,0,0,1,1,0,2018-04-04,0.25
1299,513,0,1,SD,1,2018-04-04,4,164,0.421,4,35,11,37,11,2,4.5,0,0,1,1,0,2018-04-04,0.5
1300,443,0,1,SD,1,2018-04-04,5,164,0.174,4,28,5,37,11,1,4.5,0,0,1,1,0,2018-04-04,0.25
1301,754,1,1,SD,1,2018-04-04,6,164,0.24,4,35,12,37,11,1,4.5,0,0,0,1,0,2018-04-04,0.25
1302,309,0,1,SD,1,2018-04-04,7,164,0.0,4,28,5,37,11,0,4.5,0,0,1,0,1,2018-04-04,0.0
1303,58,1,1,SD,1,2018-04-04,8,164,0.0,4,28,5,37,11,0,4.5,0,0,0,0,1,2018-04-04,0.0
1304,816,0,1,SD,1,2018-04-04,9,164,0.0,3,29,6,37,11,0,4.5,0,0,1,0,1,2018-04-04,0.0
1305,46,0,0,SD,0,2018-04-04,1,168,0.28,4,31,6,29,6,0,2.45,0,0,0,0,1,2018-04-04,0.0
1306,490,1,0,SD,0,2018-04-04,2,168,0.273,4,29,3,29,6,2,2.45,0,0,1,1,0,2018-04-04,0.5
1307,124,1,0,SD,0,2018-04-04,3,168,0.261,4,31,10,29,6,0,2.45,0,0,1,0,1,2018-04-04,0.0
1308,36,0,0,SD,0,2018-04-04,4,168,0.3,3,29,2,29,6,0,2.45,0,0,0,0,1,2018-04-04,0.0
1309,711,1,0,SD,0,2018-04-04,5,168,0.333,4,29,6,29,6,2,2.45,0,0,1,1,0,2018-04-04,0.5
1310,155,3,0,SD,0,2018-04-04,6,168,0.286,4,31,9,29,6,0,2.45,0,0,1,0,1,2018-04-04,0.0
1311,749,0,0,SD,0,2018-04-04,7,168,0.286,4,31,5,29,6,1,2.45,0,0,0,1,0,2018-04-04,0.25
1312,2,0,0,SD,0,2018-04-04,8,168,0.067,4,28,6,29,6,0,2.45,0,0,0,0,1,2018-04-04,0.0
1313,412,1,0,SD,0,2018-04-04,9,168,0.0,1,37,11,29,6,0,2.45,0,0,1,0,1,2018-04-04,0.0
1314,798,1,0,WSH,1,2018-04-05,1,72,0.25,5,27,6,32,11,1,3.65,0,0,1,1,0,2018-04-05,0.2
1315,561,3,0,WSH,1,2018-04-05,2,72,0.292,5,35,14,32,11,1,3.65,0,0,1,1,0,2018-04-05,0.2
1316,94,0,0,WSH,1,2018-04-05,3,72,0.273,5,30,3,32,11,1,3.65,0,0,0,1,0,2018-04-05,0.2
1317,303,1,0,WSH,1,2018-04-05,4,72,0.25,4,33,13,32,11,2,3.65,0,0,1,1,0,2018-04-05,0.5
1318,167,0,0,WSH,1,2018-04-05,5,72,0.19,4,34,10,32,11,0,3.65,0,0,0,0,1,2018-04-05,0.0
1319,182,1,0,WSH,1,2018-04-05,6,72,0.294,4,38,15,32,11,1,3.65,0,0,1,1,0,2018-04-05,0.25
1320,97,0,0,WSH,1,2018-04-05,7,72,0.25,4,29,6,32,11,1,3.65,0,0,0,1,0,2018-04-05,0.25
1321,848,3,0,WSH,1,2018-04-05,8,72,0.0,4,37,16,32,11,0,3.65,0,0,1,0,1,2018-04-05,0.0
1322,498,1,0,WSH,1,2018-04-05,9,72,0.333,2,32,7,32,11,0,3.65,0,0,1,0,1,2018-04-05,0.0
1323,183,1,0,WSH,0,2018-04-05,1,210,0.455,2,32,9,32,7,1,1.54,0,0,1,1,0,2018-04-05,0.5
1324,103,0,0,WSH,0,2018-04-05,2,210,0.29,4,30,8,32,7,3,1.54,0,0,0,1,0,2018-04-05,0.75
1325,343,1,0,WSH,0,2018-04-05,3,210,0.286,4,28,9,32,7,0,1.54,0,0,1,0,1,2018-04-05,0.0
1326,644,0,0,WSH,0,2018-04-05,4,210,0.136,4,36,15,32,7,0,1.54,0,0,0,0,1,2018-04-05,0.0
1327,521,0,0,WSH,0,2018-04-05,5,210,0.348,4,37,15,32,7,1,1.54,0,0,0,1,0,2018-04-05,0.25
1328,364,0,0,WSH,0,2018-04-05,6,210,0.231,3,27,6,32,7,0,1.54,0,0,0,0,1,2018-04-05,0.0
1329,824,1,0,WSH,0,2018-04-05,7,210,0.0,3,37,13,32,7,0,1.54,0,0,1,0,1,2018-04-05,0.0
1330,655,0,0,WSH,0,2018-04-05,8,210,0.0,2,32,11,32,7,0,1.54,0,0,0,0,1,2018-04-05,0.0
1332,449,0,1,BOS,1,2018-04-05,1,136,0.259,6,31,2,35,12,1,0.0,0,0,1,1,0,2018-04-05,0.16666666666666666
1333,791,1,1,BOS,1,2018-04-05,2,136,0.071,6,30,8,35,12,0,0.0,0,0,0,0,1,2018-04-05,0.0
1334,123,0,1,BOS,1,2018-04-05,3,136,0.091,5,35,13,35,12,0,0.0,0,0,1,0,1,2018-04-05,0.0
1335,314,0,1,BOS,1,2018-04-05,4,136,0.19,5,30,7,35,12,1,0.0,0,0,1,1,0,2018-04-05,0.2
1336,301,0,1,BOS,1,2018-04-05,5,136,0.13,5,33,11,35,12,0,0.0,0,0,1,0,1,2018-04-05,0.0
1337,398,1,1,BOS,1,2018-04-05,6,136,0.19,5,31,8,35,12,1,0.0,0,0,0,1,0,2018-04-05,0.2
1338,223,0,1,BOS,1,2018-04-05,7,136,0.222,5,31,9,35,12,0,0.0,0,0,1,0,1,2018-04-05,0.0
1339,204,0,1,BOS,1,2018-04-05,8,136,0.25,3,35,4,35,12,1,0.0,0,0,1,1,0,2018-04-05,0.3333333333333333
1340,298,0,1,BOS,1,2018-04-05,9,136,0.0,2,29,5,35,12,0,0.0,0,0,1,0,1,2018-04-05,0.0
1341,454,0,0,BOS,0,2018-04-05,1,174,0.346,6,28,7,27,3,2,0.0,0,0,0,1,0,2018-04-05,0.3333333333333333
1342,582,1,0,BOS,0,2018-04-05,2,174,0.174,6,26,5,27,3,1,0.0,0,0,1,1,0,2018-04-05,0.16666666666666666
1343,865,0,0,BOS,0,2018-04-05,3,174,0.31,6,37,15,27,3,2,0.0,0,0,0,1,0,2018-04-05,0.3333333333333333
1344,550,0,0,BOS,0,2018-04-05,4,174,0.24,5,33,10,27,3,2,0.0,0,0,0,1,0,2018-04-05,0.4
1345,626,0,0,BOS,0,2018-04-05,5,174,0.344,5,28,8,27,3,1,0.0,0,0,0,1,0,2018-04-05,0.2
1346,544,1,0,BOS,0,2018-04-05,6,174,0.28,5,24,4,27,3,0,0.0,0,0,1,0,1,2018-04-05,0.0
1347,777,0,0,BOS,0,2018-04-05,7,174,0.222,5,33,11,27,3,1,0.0,0,0,0,1,0,2018-04-05,0.2
1348,47,1,0,BOS,0,2018-04-05,8,174,0.136,5,30,8,27,3,1,0.0,0,0,1,1,0,2018-04-05,0.2
1349,581,0,0,BOS,0,2018-04-05,9,174,0.227,5,30,6,27,3,0,0.0,0,0,0,0,1,2018-04-05,0.0
1350,351,0,0,PHI,1,2018-04-05,1,333,0.2,4,26,4,27,4,0,2.79,0,0,0,0,1,2018-04-05,0.0
1351,619,1,0,PHI,1,2018-04-05,2,333,0.281,4,31,8,27,4,1,2.79,0,0,1,1,0,2018-04-05,0.25
1352,857,0,0,PHI,1,2018-04-05,3,333,0.313,4,30,11,27,4,1,2.79,0,0,0,1,0,2018-04-05,0.25
1353,236,1,0,PHI,1,2018-04-05,4,333,0.192,4,32,6,27,4,1,2.79,0,0,1,1,0,2018-04-05,0.25
1354,171,0,0,PHI,1,2018-04-05,5,333,0.321,3,27,4,27,4,1,2.79,0,0,0,1,0,2018-04-05,0.3333333333333333
1355,807,0,0,PHI,1,2018-04-05,6,333,0.32,3,33,14,27,4,0,2.79,0,0,0,0,1,2018-04-05,0.0
1356,533,0,0,PHI,1,2018-04-05,7,333,0.222,3,31,7,27,4,0,2.79,0,0,0,0,1,2018-04-05,0.0
1357,535,0,0,PHI,1,2018-04-05,8,333,0.111,2,33,9,27,4,0,2.79,0,0,0,0,1,2018-04-05,0.0
1358,530,0,0,PHI,1,2018-04-05,9,333,0.0,1,29,4,27,4,0,2.79,0,0,0,0,1,2018-04-05,0.0
1359,360,3,1,PHI,0,2018-04-05,1,95,0.304,5,30,8,29,4,1,4.32,0,0,1,1,0,2018-04-05,0.2
1360,560,3,1,PHI,0,2018-04-05,2,95,0.136,5,34,11,29,4,0,4.32,0,0,1,0,1,2018-04-05,0.0
1361,725,0,1,PHI,0,2018-04-05,3,95,0.222,5,26,3,29,4,0,4.32,0,0,1,0,1,2018-04-05,0.0
1362,799,0,1,PHI,0,2018-04-05,4,95,0.4,4,27,4,29,4,0,4.32,0,0,1,0,1,2018-04-05,0.0
1363,508,1,1,PHI,0,2018-04-05,5,95,0.25,4,29,5,29,4,2,4.32,0,0,0,1,0,2018-04-05,0.5
1364,467,0,1,PHI,0,2018-04-05,6,95,0.267,4,28,7,29,4,3,4.32,0,0,1,1,0,2018-04-05,0.75
1365,496,0,1,PHI,0,2018-04-05,7,95,0.111,4,27,5,29,4,0,4.32,0,0,1,0,1,2018-04-05,0.0
1366,9,0,1,PHI,0,2018-04-05,8,95,0.0,3,27,4,29,4,0,4.32,0,0,1,0,1,2018-04-05,0.0
1367,377,1,1,PHI,0,2018-04-05,9,95,0.053,4,25,4,29,4,0,4.32,0,0,0,0,1,2018-04-05,0.0
1369,50,1,0,OAK,1,2018-04-05,2,49,0.182,5,27,6,27,5,0,6.55,0,0,1,0,1,2018-04-05,0.0
1370,202,0,0,OAK,1,2018-04-05,3,49,0.333,4,32,12,27,5,1,6.55,0,0,0,1,0,2018-04-05,0.25
1371,426,0,0,OAK,1,2018-04-05,4,49,0.241,4,41,21,27,5,2,6.55,0,0,0,1,0,2018-04-05,0.5
1372,271,1,0,OAK,1,2018-04-05,5,49,0.357,4,25,5,27,5,2,6.55,0,0,1,1,0,2018-04-05,0.5
1373,713,1,0,OAK,1,2018-04-05,6,49,0.167,4,26,7,27,5,1,6.55,0,0,1,1,0,2018-04-05,0.25
1374,651,0,0,OAK,1,2018-04-05,7,49,0.1,4,30,5,27,5,0,6.55,0,0,0,0,1,2018-04-05,0.0
1375,157,1,0,OAK,1,2018-04-05,8,49,0.267,4,28,3,27,5,1,6.55,0,0,1,1,0,2018-04-05,0.25
1376,436,1,0,OAK,1,2018-04-05,9,49,0.25,4,31,7,27,5,2,6.55,0,0,1,1,0,2018-04-05,0.5
1377,477,0,1,OAK,0,2018-04-05,1,328,0.265,5,30,8,29,9,1,5.06,0,0,1,1,0,2018-04-05,0.2
1378,659,0,1,OAK,0,2018-04-05,2,328,0.308,5,28,5,29,9,2,5.06,0,0,1,1,0,2018-04-05,0.4
1379,586,3,1,OAK,0,2018-04-05,3,328,0.313,5,36,12,29,9,3,5.06,0,0,1,1,0,2018-04-05,0.6
1380,472,0,1,OAK,0,2018-04-05,4,328,0.222,5,33,8,29,9,0,5.06,0,0,1,0,1,2018-04-05,0.0
1381,462,1,1,OAK,0,2018-04-05,5,328,0.241,4,26,5,29,9,0,5.06,0,0,0,0,1,2018-04-05,0.0
1382,446,0,1,OAK,0,2018-04-05,6,328,0.4,4,27,4,29,9,2,5.06,0,0,1,1,0,2018-04-05,0.5
1383,600,0,1,OAK,0,2018-04-05,7,328,0.273,4,34,11,29,9,1,5.06,0,0,1,1,0,2018-04-05,0.25
1384,383,0,1,OAK,0,2018-04-05,8,328,0.222,4,29,6,29,9,2,5.06,0,0,1,1,0,2018-04-05,0.5
1385,385,0,1,OAK,0,2018-04-05,9,328,0.143,2,31,5,29,9,1,5.06,0,0,1,1,0,2018-04-05,0.5
1386,583,1,1,SD,1,2018-04-05,1,322,0.345,5,34,10,27,3,2,2.79,0,0,0,1,0,2018-04-05,0.4
1387,78,0,1,SD,1,2018-04-05,2,322,0.32,5,32,10,27,3,2,2.79,0,0,1,1,0,2018-04-05,0.4
1388,634,0,1,SD,1,2018-04-05,3,322,0.24,5,29,8,27,3,0,2.79,0,0,1,0,1,2018-04-05,0.0
1389,513,0,1,SD,1,2018-04-05,4,322,0.348,4,35,11,27,3,0,2.79,0,0,1,0,1,2018-04-05,0.0
1390,443,0,1,SD,1,2018-04-05,5,322,0.154,4,28,5,27,3,0,2.79,0,0,1,0,1,2018-04-05,0.0
1391,744,0,1,SD,1,2018-04-05,6,322,0.389,4,37,14,27,3,0,2.79,0,0,1,0,1,2018-04-05,0.0
1392,335,1,1,SD,1,2018-04-05,7,322,0.19,4,33,11,27,3,0,2.79,0,0,0,0,1,2018-04-05,0.0
1393,309,0,1,SD,1,2018-04-05,8,322,0.0,3,28,5,27,3,0,2.79,0,0,1,0,1,2018-04-05,0.0
1394,573,1,1,SD,1,2018-04-05,9,322,0.0,2,31,5,27,3,0,2.79,0,0,0,0,1,2018-04-05,0.0
1395,817,0,1,SD,0,2018-04-05,1,300,0.125,4,26,5,31,5,1,7.56,0,0,1,1,0,2018-04-05,0.25
1396,46,0,1,SD,0,2018-04-05,2,300,0.241,4,31,6,31,5,0,7.56,0,0,1,0,1,2018-04-05,0.0
1397,124,1,1,SD,0,2018-04-05,3,300,0.259,4,31,10,31,5,1,7.56,0,0,0,1,0,2018-04-05,0.25
1398,847,0,1,SD,0,2018-04-05,4,300,0.286,4,28,5,31,5,1,7.56,0,0,1,1,0,2018-04-05,0.25
1399,36,0,1,SD,0,2018-04-05,5,300,0.231,3,29,2,31,5,0,7.56,0,0,1,0,1,2018-04-05,0.0
1400,155,3,1,SD,0,2018-04-05,6,300,0.333,3,31,9,31,5,2,7.56,0,0,1,1,0,2018-04-05,0.6666666666666666
1401,490,1,1,SD,0,2018-04-05,7,300,0.28,3,29,3,31,5,1,7.56,0,0,0,1,0,2018-04-05,0.3333333333333333
1402,2,0,1,SD,0,2018-04-05,8,300,0.056,3,28,6,31,5,0,7.56,0,0,1,0,1,2018-04-05,0.0
1403,87,1,1,SD,0,2018-04-05,9,300,0.0,1,27,3,31,5,0,7.56,0,0,0,0,1,2018-04-05,0.0
1404,260,1,0,CWS,1,2018-04-05,1,289,0.217,6,30,3,39,13,2,5.73,0,0,1,1,0,2018-04-05,0.3333333333333333
1405,210,3,0,CWS,1,2018-04-05,2,289,0.185,6,27,5,39,13,1,5.73,0,0,1,1,0,2018-04-05,0.16666666666666666
1406,500,0,0,CWS,1,2018-04-05,3,289,0.318,1,37,18,39,13,1,5.73,0,0,0,1,0,2018-04-05,1.0
1407,761,0,0,CWS,1,2018-04-05,4,289,0.385,5,28,8,39,13,3,5.73,0,0,0,1,0,2018-04-05,0.6
1408,526,3,0,CWS,1,2018-04-05,5,289,0.333,5,42,16,39,13,3,5.73,0,0,1,1,0,2018-04-05,0.6
1409,115,0,0,CWS,1,2018-04-05,6,289,0.238,5,30,7,39,13,1,5.73,0,0,0,1,0,2018-04-05,0.2
1410,473,0,0,CWS,1,2018-04-05,7,289,0.182,5,31,5,39,13,1,5.73,0,0,0,1,0,2018-04-05,0.2
1411,294,0,0,CWS,1,2018-04-05,8,289,0.1,5,30,3,39,13,1,5.73,0,0,0,1,0,2018-04-05,0.2
1412,181,0,0,CWS,1,2018-04-05,9,289,0.28,5,28,4,39,13,2,5.73,0,0,0,1,0,2018-04-05,0.4
1413,24,3,0,CWS,0,2018-04-05,1,121,0.154,6,25,5,34,12,0,8.71,0,0,1,0,1,2018-04-05,0.0
1414,214,0,0,CWS,0,2018-04-05,2,121,0.333,5,29,9,34,12,2,8.71,0,0,0,1,0,2018-04-05,0.4
1415,609,0,0,CWS,0,2018-04-05,3,121,0.32,5,30,3,34,12,0,8.71,0,0,0,0,1,2018-04-05,0.0
1416,272,0,0,CWS,0,2018-04-05,4,121,0.318,5,29,5,34,12,2,8.71,0,0,0,1,0,2018-04-05,0.4
1417,611,3,0,CWS,0,2018-04-05,5,121,0.4,5,28,7,34,12,3,8.71,0,0,1,1,0,2018-04-05,0.6
1418,184,3,0,CWS,0,2018-04-05,6,121,0.333,5,29,8,34,12,2,8.71,0,0,1,1,0,2018-04-05,0.4
1419,81,0,0,CWS,0,2018-04-05,7,121,0.304,5,27,5,34,12,1,8.71,0,0,0,1,0,2018-04-05,0.2
1420,720,1,0,CWS,0,2018-04-05,8,121,0.25,5,28,5,34,12,1,8.71,0,0,1,1,0,2018-04-05,0.2
1421,435,0,0,CWS,0,2018-04-05,9,121,0.211,4,29,4,34,12,0,8.71,0,0,0,0,1,2018-04-05,0.0
1422,460,1,0,MIN,1,2018-04-05,1,267,0.4,5,30,3,33,8,1,0.87,0,0,1,1,0,2018-04-05,0.2
1423,286,0,0,MIN,1,2018-04-05,2,267,0.375,5,30,9,33,8,2,0.87,0,0,0,1,0,2018-04-05,0.4
1424,186,1,0,MIN,1,2018-04-05,3,267,0.435,5,38,16,33,8,1,0.87,0,0,1,1,0,2018-04-05,0.2
1425,603,0,0,MIN,1,2018-04-05,4,267,0.35,5,30,4,33,8,0,0.87,0,0,0,0,1,2018-04-05,0.0
1426,96,1,0,MIN,1,2018-04-05,5,267,0.143,4,33,10,33,8,0,0.87,0,0,1,0,1,2018-04-05,0.0
1427,413,1,0,MIN,1,2018-04-05,6,267,0.333,4,28,5,33,8,2,0.87,0,0,1,1,0,2018-04-05,0.5
1428,217,0,0,MIN,1,2018-04-05,7,267,0.056,4,28,5,33,8,0,0.87,0,0,0,0,1,2018-04-05,0.0
1429,737,1,0,MIN,1,2018-04-05,8,267,0.188,4,47,19,33,8,1,0.87,0,0,1,1,0,2018-04-05,0.25
1430,319,0,0,MIN,1,2018-04-05,9,267,0.2,3,31,3,33,8,1,0.87,0,0,0,1,0,2018-04-05,0.3333333333333333
1431,59,0,1,MIN,0,2018-04-05,1,128,0.308,4,33,9,32,8,1,7.45,0,0,1,1,0,2018-04-05,0.25
1432,352,1,1,MIN,0,2018-04-05,2,128,0.333,4,37,15,32,8,1,7.45,0,0,0,1,0,2018-04-05,0.25
1433,310,0,1,MIN,0,2018-04-05,3,128,0.28,4,27,6,32,8,1,7.45,0,0,1,1,0,2018-04-05,0.25
1434,823,3,1,MIN,0,2018-04-05,4,128,0.125,4,31,8,32,8,0,7.45,0,0,1,0,1,2018-04-05,0.0
1435,580,0,1,MIN,0,2018-04-05,5,128,0.217,4,27,6,32,8,1,7.45,0,0,1,1,0,2018-04-05,0.25
1436,723,1,1,MIN,0,2018-04-05,6,128,0.286,4,27,6,32,8,1,7.45,0,0,0,1,0,2018-04-05,0.25
1437,697,0,1,MIN,0,2018-04-05,7,128,0.6,2,32,5,32,8,1,7.45,0,0,1,1,0,2018-04-05,0.5
1438,32,3,1,MIN,0,2018-04-05,8,128,0.111,4,31,8,32,8,0,7.45,0,0,1,0,1,2018-04-05,0.0
1439,243,0,1,MIN,0,2018-04-05,9,128,0.143,3,29,4,32,8,1,7.45,0,0,1,1,0,2018-04-05,0.3333333333333333
1440,380,0,0,NYY,1,2018-04-05,1,241,0.24,5,28,4,32,7,3,2.92,0,0,0,1,0,2018-04-05,0.6
1441,376,0,0,NYY,1,2018-04-05,2,241,0.222,4,28,9,32,7,0,2.92,0,0,0,0,1,2018-04-05,0.0
1442,682,0,0,NYY,1,2018-04-05,3,241,0.3,4,29,8,32,7,1,2.92,0,0,0,1,0,2018-04-05,0.25
1443,616,0,0,NYY,1,2018-04-05,4,241,0.286,4,35,14,32,7,2,2.92,0,0,0,1,0,2018-04-05,0.5
1444,831,1,0,NYY,1,2018-04-05,5,241,0.08,4,34,13,32,7,1,2.92,0,0,1,1,0,2018-04-05,0.25
1445,89,0,0,NYY,1,2018-04-05,6,241,0.185,4,30,6,32,7,1,2.92,0,0,0,1,0,2018-04-05,0.25
1446,3,1,0,NYY,1,2018-04-05,7,241,0.111,4,34,10,32,7,1,2.92,0,0,1,1,0,2018-04-05,0.25
1447,853,3,0,NYY,1,2018-04-05,8,241,0.143,4,26,4,32,7,1,2.92,0,0,1,1,0,2018-04-05,0.25
1448,21,1,0,NYY,1,2018-04-05,9,241,0.231,4,25,4,32,7,0,2.92,0,0,1,0,1,2018-04-05,0.0
1449,232,1,0,NYY,0,2018-04-05,1,134,0.172,5,37,13,34,10,0,4.09,0,0,1,0,1,2018-04-05,0.0
1450,610,0,0,NYY,0,2018-04-05,2,134,0.28,4,28,5,34,10,1,4.09,0,0,0,1,0,2018-04-05,0.25
1451,330,0,0,NYY,0,2018-04-05,3,134,0.185,4,31,11,34,10,0,4.09,0,0,0,0,1,2018-04-05,0.0
1452,349,1,0,NYY,0,2018-04-05,4,134,0.391,4,30,9,34,10,1,4.09,0,0,1,1,0,2018-04-05,0.25
1453,637,0,0,NYY,0,2018-04-05,5,134,0.077,4,28,6,34,10,0,4.09,0,0,0,0,1,2018-04-05,0.0
1454,239,3,0,NYY,0,2018-04-05,6,134,0.25,4,35,12,34,10,1,4.09,0,0,1,1,0,2018-04-05,0.25
1455,614,0,0,NYY,0,2018-04-05,7,134,0.188,4,29,4,34,10,0,4.09,0,0,0,0,1,2018-04-05,0.0
1456,673,1,0,NYY,0,2018-04-05,8,134,0.176,4,26,4,34,10,1,4.09,0,0,1,1,0,2018-04-05,0.25
1457,20,0,0,NYY,0,2018-04-05,9,134,0.0,3,25,4,34,10,0,4.09,0,0,0,0,1,2018-04-05,0.0
1458,531,3,1,PIT,1,2018-04-05,1,16,0.063,4,30,8,28,5,0,1.13,0,0,1,0,1,2018-04-05,0.0
1459,459,0,1,PIT,1,2018-04-05,2,16,0.235,4,29,7,28,5,1,1.13,0,0,1,1,0,2018-04-05,0.25
1460,592,1,1,PIT,1,2018-04-05,3,16,0.158,4,37,14,28,5,0,1.13,0,0,0,0,1,2018-04-05,0.0
1461,65,0,1,PIT,1,2018-04-05,4,16,0.176,4,32,7,28,5,1,1.13,0,0,1,1,0,2018-04-05,0.25
1462,195,1,1,PIT,1,2018-04-05,5,16,0.429,4,30,7,28,5,1,1.13,0,0,0,1,0,2018-04-05,0.25
1463,506,1,1,PIT,1,2018-04-05,6,16,0.182,3,27,4,28,5,0,1.13,0,0,0,0,1,2018-04-05,0.0
1464,512,0,1,PIT,1,2018-04-05,7,16,0.063,4,26,6,28,5,1,1.13,0,0,1,1,0,2018-04-05,0.25
1465,520,3,1,PIT,1,2018-04-05,8,16,0.333,4,29,7,28,5,0,1.13,0,0,1,0,1,2018-04-05,0.0
1466,169,0,1,PIT,1,2018-04-05,9,16,0.25,2,34,14,28,5,0,1.13,0,0,1,0,1,2018-04-05,0.0
1467,762,0,0,PIT,0,2018-04-05,1,207,0.333,5,33,10,34,14,2,4.22,0,0,0,1,0,2018-04-05,0.4
1468,29,1,0,PIT,0,2018-04-05,2,207,0.286,5,29,7,34,14,1,4.22,0,0,1,1,0,2018-04-05,0.2
1469,547,0,0,PIT,0,2018-04-05,3,207,0.227,4,32,9,34,14,0,4.22,0,0,0,0,1,2018-04-05,0.0
1470,174,3,0,PIT,0,2018-04-05,4,207,0.375,4,28,5,34,14,1,4.22,0,0,1,1,0,2018-04-05,0.25
1471,88,1,0,PIT,0,2018-04-05,5,207,0.238,4,31,8,34,14,2,4.22,0,0,1,1,0,2018-04-05,0.5
1472,623,0,0,PIT,0,2018-04-05,6,207,0.333,4,37,11,34,14,1,4.22,0,0,0,1,0,2018-04-05,0.25
