,Batter,Batter_Handedness,Pitcher_Handedness,Stadium,Batter_Home,Date,Position_In_Lineup,Pitcher,Batting_Average,Number_Of_Plate_Appearances,Batter_Age,Batter_Exp,Pitcher_Age,Pitcher_Exp,Number_Of_Hits,ERA,Stadium_Turf,Stadium_Dome,Difference_Batter_And_Pitcher,Hit,No_Hit,DateTime,Hit_Prob
2500,220,0,0,MIA,0,2016-04-15,8,166,0.24,4,31,9,29,2,1,7.0,1,1,0,1,0,2016-04-15,0.25
2502,183,1,0,TB,1,2016-04-15,1,82,0.351,4,32,9,30,9,0,2.41,1,2,1,0,1,2016-04-15,0.0
2503,105,3,0,TB,1,2016-04-15,2,82,0.242,4,42,17,30,9,2,2.41,1,2,1,1,0,2016-04-15,0.5
2504,617,0,0,TB,1,2016-04-15,3,82,0.257,4,30,3,30,9,0,2.41,1,2,0,0,1,2016-04-15,0.0
2505,166,0,0,TB,1,2016-04-15,4,82,0.171,4,34,10,30,9,1,2.41,1,2,0,1,0,2016-04-15,0.25
2506,733,3,0,TB,1,2016-04-15,5,82,0.342,4,36,15,30,9,2,2.41,1,2,1,1,0,2016-04-15,0.5
2507,287,0,0,TB,1,2016-04-15,6,82,0.263,4,30,6,30,9,1,2.41,1,2,0,1,0,2016-04-15,0.25
2508,215,0,0,TB,1,2016-04-15,7,82,0.194,3,29,9,30,9,0,2.41,1,2,0,0,1,2016-04-15,0.0
2509,698,1,0,TB,1,2016-04-15,8,82,0.15,3,33,12,30,9,0,2.41,1,2,1,0,1,2016-04-15,0.0
2510,491,0,0,TB,1,2016-04-15,9,82,0.214,3,33,9,30,9,0,2.41,1,2,0,0,1,2016-04-15,0.0
2511,844,0,1,TB,0,2016-04-15,1,206,0.216,2,33,10,31,10,0,2.35,1,2,1,0,1,2016-04-15,0.0
2512,86,0,1,TB,0,2016-04-15,2,206,0.091,4,34,7,31,10,0,2.35,1,2,1,0,1,2016-04-15,0.0
2513,697,0,1,TB,0,2016-04-15,3,206,0.244,4,35,13,31,10,0,2.35,1,2,1,0,1,2016-04-15,0.0
2514,762,0,1,TB,0,2016-04-15,4,206,0.286,3,37,13,31,10,1,2.35,1,2,1,1,0,2016-04-15,0.3333333333333333
2515,847,0,1,TB,0,2016-04-15,5,206,0.258,3,34,7,31,10,1,2.35,1,2,1,1,0,2016-04-15,0.3333333333333333
2516,838,0,1,TB,0,2016-04-15,6,206,0.267,3,31,6,31,10,0,2.35,1,2,1,0,1,2016-04-15,0.0
2517,84,0,1,TB,0,2016-04-15,7,206,0.143,3,30,6,31,10,0,2.35,1,2,1,0,1,2016-04-15,0.0
2518,793,1,1,TB,0,2016-04-15,8,206,0.154,1,30,8,31,10,0,2.35,1,2,0,0,1,2016-04-15,0.0
2519,295,0,1,TB,0,2016-04-15,9,206,0.214,3,32,7,31,10,0,2.35,1,2,1,0,1,2016-04-15,0.0
2520,190,1,0,CLE,1,2016-04-15,1,105,0.111,5,39,16,30,3,1,5.91,0,0,1,1,0,2016-04-15,0.2
2521,667,0,0,CLE,1,2016-04-15,2,105,0.276,5,38,14,30,3,1,5.91,0,0,0,1,0,2016-04-15,0.2
2522,798,1,0,CLE,1,2016-04-15,3,105,0.28,5,27,6,30,3,2,5.91,0,0,1,1,0,2016-04-15,0.4
2523,90,0,0,CLE,1,2016-04-15,4,105,0.286,5,30,3,30,3,3,5.91,0,0,0,1,0,2016-04-15,0.6
2524,241,1,0,CLE,1,2016-04-15,5,105,0.226,5,34,10,30,3,1,5.91,0,0,1,1,0,2016-04-15,0.2
2525,237,3,0,CLE,1,2016-04-15,6,105,0.25,5,35,12,30,3,2,5.91,0,0,1,1,0,2016-04-15,0.4
2526,566,3,0,CLE,1,2016-04-15,7,105,0.29,5,35,14,30,3,1,5.91,0,0,1,1,0,2016-04-15,0.2
2528,1,1,0,CLE,1,2016-04-15,9,105,0.273,4,36,10,30,3,3,5.91,0,0,1,1,0,2016-04-15,0.75
2529,828,0,0,CLE,0,2016-04-15,1,266,0.226,5,40,14,47,21,1,2.13,0,0,0,1,0,2016-04-15,0.2
2530,217,1,0,CLE,0,2016-04-15,2,266,0.31,5,33,10,47,21,3,2.13,0,0,1,1,0,2016-04-15,0.6
2531,727,3,0,CLE,0,2016-04-15,3,266,0.273,5,27,6,47,21,0,2.13,0,0,1,0,1,2016-04-15,0.0
2532,537,0,0,CLE,0,2016-04-15,4,266,0.258,5,39,12,47,21,2,2.13,0,0,0,1,0,2016-04-15,0.4
2533,565,3,0,CLE,0,2016-04-15,5,266,0.207,5,34,11,47,21,1,2.13,0,0,1,1,0,2016-04-15,0.2
2534,148,0,0,CLE,0,2016-04-15,6,266,0.231,5,33,9,47,21,1,2.13,0,0,0,1,0,2016-04-15,0.2
2535,48,0,0,CLE,0,2016-04-15,7,266,0.25,5,43,15,47,21,2,2.13,0,0,0,1,0,2016-04-15,0.4
2536,322,0,0,CLE,0,2016-04-15,8,266,0.174,5,41,16,47,21,3,2.13,0,0,0,1,0,2016-04-15,0.6
2537,179,1,0,CLE,0,2016-04-15,9,266,0.364,2,29,5,47,21,0,2.13,0,0,1,0,1,2016-04-15,0.0
2538,158,0,0,BOS,1,2016-04-15,1,32,0.205,4,31,8,32,12,0,5.11,0,0,0,0,1,2016-04-15,0.0
2539,836,0,0,BOS,1,2016-04-15,2,32,0.295,4,35,10,32,12,0,5.11,0,0,0,0,1,2016-04-15,0.0
2540,218,0,0,BOS,1,2016-04-15,3,32,0.273,4,40,15,32,12,0,5.11,0,0,0,0,1,2016-04-15,0.0
2541,122,0,0,BOS,1,2016-04-15,4,32,0.31,4,37,16,32,12,3,5.11,0,0,0,1,0,2016-04-15,0.75
2542,551,0,0,BOS,1,2016-04-15,5,32,0.132,4,36,13,32,12,0,5.11,0,0,0,0,1,2016-04-15,0.0
2543,239,3,0,BOS,1,2016-04-15,6,32,0.083,4,34,11,32,12,0,5.11,0,0,1,0,1,2016-04-15,0.0
2544,809,1,0,BOS,1,2016-04-15,7,32,0.281,3,34,9,32,12,0,5.11,0,0,1,0,1,2016-04-15,0.0
2545,578,1,0,BOS,1,2016-04-15,8,32,0.265,3,32,8,32,12,0,5.11,0,0,1,0,1,2016-04-15,0.0
2546,108,1,0,BOS,1,2016-04-15,9,32,0.111,2,34,8,32,12,0,5.11,0,0,1,0,1,2016-04-15,0.0
2547,458,0,0,BOS,0,2016-04-15,1,107,0.262,5,28,7,46,15,1,6.75,0,0,0,1,0,2016-04-15,0.2
2548,280,0,0,BOS,0,2016-04-15,2,107,0.3,5,37,14,46,15,1,6.75,0,0,0,1,0,2016-04-15,0.2
2549,638,0,0,BOS,0,2016-04-15,3,107,0.263,4,28,8,46,15,1,6.75,0,0,0,1,0,2016-04-15,0.25
2550,389,1,0,BOS,0,2016-04-15,4,107,0.333,4,45,20,46,15,1,6.75,0,0,1,1,0,2016-04-15,0.25
2551,862,0,0,BOS,0,2016-04-15,5,107,0.297,4,37,15,46,15,0,6.75,0,0,0,0,1,2016-04-15,0.0
2552,406,1,0,BOS,0,2016-04-15,6,107,0.308,4,30,6,46,15,1,6.75,0,0,1,1,0,2016-04-15,0.25
2553,291,1,0,BOS,0,2016-04-15,7,107,0.259,4,32,9,46,15,0,6.75,0,0,1,0,1,2016-04-15,0.0
2554,586,0,0,BOS,0,2016-04-15,8,107,0.5,4,30,6,46,15,2,6.75,0,0,0,1,0,2016-04-15,0.5
2556,101,0,1,TEX,1,2016-04-15,1,241,0.317,5,29,5,29,9,2,3.44,1,1,1,1,0,2016-04-15,0.4
2557,377,0,1,TEX,1,2016-04-15,2,241,0.405,5,28,9,29,9,1,3.44,1,1,1,1,0,2016-04-15,0.2
2558,625,0,1,TEX,1,2016-04-15,3,241,0.211,5,35,14,29,9,2,3.44,1,1,1,1,0,2016-04-15,0.4
2559,833,1,1,TEX,1,2016-04-15,4,241,0.2,5,34,13,29,9,0,3.44,1,1,0,0,1,2016-04-15,0.0
2560,410,0,1,TEX,1,2016-04-15,5,241,0.4,4,34,10,29,9,2,3.44,1,1,1,1,0,2016-04-15,0.5
2561,13,0,1,TEX,1,2016-04-15,6,241,0.25,4,38,13,29,9,1,3.44,1,1,1,1,0,2016-04-15,0.25
2562,687,0,1,TEX,1,2016-04-15,7,241,0.314,4,29,8,29,9,3,3.44,1,1,1,1,0,2016-04-15,0.75
2563,414,0,1,TEX,1,2016-04-15,8,241,0.389,4,37,8,29,9,2,3.44,1,1,1,1,0,2016-04-15,0.5
2564,95,0,1,TEX,1,2016-04-15,9,241,0.214,4,34,7,29,9,0,3.44,1,1,1,0,1,2016-04-15,0.0
2565,100,0,0,TEX,0,2016-04-15,1,67,0.289,4,28,6,33,8,1,5.06,1,1,0,1,0,2016-04-15,0.25
2566,270,1,0,TEX,0,2016-04-15,2,67,0.391,4,25,5,33,8,1,5.06,1,1,1,1,0,2016-04-15,0.25
2567,23,1,0,TEX,0,2016-04-15,3,67,0.159,4,36,12,33,8,0,5.06,1,1,1,0,1,2016-04-15,0.0
2568,429,0,0,TEX,0,2016-04-15,4,67,0.283,4,41,21,33,8,0,5.06,1,1,0,0,1,2016-04-15,0.0
2569,9,1,0,TEX,0,2016-04-15,5,67,0.205,4,35,11,33,8,1,5.06,1,1,1,1,0,2016-04-15,0.25
2570,519,0,0,TEX,0,2016-04-15,6,67,0.109,4,35,11,33,8,0,5.06,1,1,0,0,1,2016-04-15,0.0
2571,718,1,0,TEX,0,2016-04-15,7,67,0.205,4,26,7,33,8,1,5.06,1,1,1,1,0,2016-04-15,0.25
2572,201,0,0,TEX,0,2016-04-15,8,67,0.364,3,32,12,33,8,1,5.06,1,1,0,1,0,2016-04-15,0.3333333333333333
2573,544,0,0,TEX,0,2016-04-15,9,67,0.176,3,33,9,33,8,1,5.06,1,1,0,1,0,2016-04-15,0.3333333333333333
2574,677,0,1,HOU,1,2016-04-15,1,218,0.35,4,38,14,32,9,1,2.18,0,1,1,1,0,2016-04-15,0.25
2575,259,0,1,HOU,1,2016-04-15,2,218,0.293,4,33,14,32,9,1,2.18,0,1,1,1,0,2016-04-15,0.25
2576,507,0,1,HOU,1,2016-04-15,3,218,0.242,4,37,18,32,9,1,2.18,0,1,1,1,0,2016-04-15,0.25
2577,535,3,1,HOU,1,2016-04-15,4,218,0.238,4,42,16,32,9,0,2.18,0,1,1,0,1,2016-04-15,0.0
2578,556,0,1,HOU,1,2016-04-15,5,218,0.412,4,33,10,32,9,1,2.18,0,1,1,1,0,2016-04-15,0.25
2580,637,3,1,HOU,1,2016-04-15,7,218,0.176,3,35,12,32,9,0,2.18,0,1,1,0,1,2016-04-15,0.0
2581,508,1,1,HOU,1,2016-04-15,8,218,0.24,3,30,5,32,9,0,2.18,0,1,0,0,1,2016-04-15,0.0
2582,292,0,1,HOU,1,2016-04-15,9,218,0.296,3,30,3,32,9,0,2.18,0,1,1,0,1,2016-04-15,0.0
2583,347,0,0,HOU,0,2016-04-15,1,211,0.295,4,30,10,36,12,0,2.79,0,1,0,0,1,2016-04-15,0.0
2584,671,0,0,HOU,0,2016-04-15,2,211,0.205,4,31,7,36,12,1,2.79,0,1,0,1,0,2016-04-15,0.25
2585,778,0,0,HOU,0,2016-04-15,3,211,0.286,4,26,6,36,12,0,2.79,0,1,0,0,1,2016-04-15,0.0
2586,3,1,0,HOU,0,2016-04-15,4,211,0.333,4,34,10,36,12,2,2.79,0,1,1,1,0,2016-04-15,0.5
2587,788,0,0,HOU,0,2016-04-15,5,211,0.412,4,30,4,36,12,0,2.79,0,1,0,0,1,2016-04-15,0.0
2588,199,0,0,HOU,0,2016-04-15,6,211,0.125,3,34,6,36,12,0,2.79,0,1,0,0,1,2016-04-15,0.0
2589,117,0,0,HOU,0,2016-04-15,7,211,0.184,3,35,13,36,12,0,2.79,0,1,0,0,1,2016-04-15,0.0
2590,761,1,0,HOU,0,2016-04-15,8,211,0.194,3,35,11,36,12,0,2.79,0,1,1,0,1,2016-04-15,0.0
2591,254,1,0,HOU,0,2016-04-15,9,211,0.185,3,33,10,36,12,2,2.79,0,1,1,1,0,2016-04-15,0.6666666666666666
2592,842,0,1,MIN,1,2016-04-15,1,253,0.317,5,38,11,33,10,2,5.06,0,0,1,1,0,2016-04-15,0.4
2593,610,0,1,MIN,1,2016-04-15,2,253,0.19,4,37,10,33,10,0,5.06,0,0,1,0,1,2016-04-15,0.0
2594,674,0,1,MIN,1,2016-04-15,3,253,0.229,4,29,10,33,10,0,5.06,0,0,1,0,1,2016-04-15,0.0
2595,372,0,1,MIN,1,2016-04-15,4,253,0.216,4,40,20,33,10,2,5.06,0,0,1,1,0,2016-04-15,0.5
2596,315,0,1,MIN,1,2016-04-15,5,253,0.094,4,30,7,33,10,0,5.06,0,0,1,0,1,2016-04-15,0.0
2597,648,1,1,MIN,1,2016-04-15,6,253,0.412,4,33,9,33,10,2,5.06,0,0,0,1,0,2016-04-15,0.5
2598,603,0,1,MIN,1,2016-04-15,7,253,0.237,4,31,9,33,10,1,5.06,0,0,1,1,0,2016-04-15,0.25
2599,409,0,1,MIN,1,2016-04-15,8,253,0.208,4,30,4,33,10,2,5.06,0,0,1,1,0,2016-04-15,0.5
2600,230,0,1,MIN,1,2016-04-15,9,253,0.12,3,33,7,33,10,0,5.06,0,0,1,0,1,2016-04-15,0.0
2601,780,0,0,MIN,0,2016-04-15,1,227,0.778,4,33,11,32,10,3,3.57,0,0,0,1,0,2016-04-15,0.75
2602,355,1,0,MIN,0,2016-04-15,2,227,0.371,4,37,15,32,10,1,3.57,0,0,1,1,0,2016-04-15,0.25
2603,309,0,0,MIN,0,2016-04-15,3,227,0.156,4,27,6,32,10,1,3.57,0,0,0,1,0,2016-04-15,0.25
2604,182,0,0,MIN,0,2016-04-15,4,227,0.2,4,34,9,32,10,2,3.57,0,0,0,1,0,2016-04-15,0.5
2605,719,1,0,MIN,0,2016-04-15,5,227,0.0,4,29,4,32,10,0,3.57,0,0,1,0,1,2016-04-15,0.0
2607,207,3,0,MIN,0,2016-04-15,7,227,0.289,4,31,10,32,10,0,3.57,0,0,1,0,1,2016-04-15,0.0
2608,325,1,0,MIN,0,2016-04-15,8,227,0.156,4,29,6,32,10,0,3.57,0,0,1,0,1,2016-04-15,0.0
2609,37,0,0,MIN,0,2016-04-15,9,227,0.087,4,37,14,32,10,0,3.57,0,0,0,0,1,2016-04-15,0.0
2610,374,0,0,STL,1,2016-04-15,1,152,0.429,4,35,9,29,8,2,3.46,0,0,0,1,0,2016-04-15,0.5
2611,462,0,0,STL,1,2016-04-15,2,152,0.342,4,29,7,29,8,1,3.46,0,0,0,1,0,2016-04-15,0.25
2612,601,1,0,STL,1,2016-04-15,3,152,0.243,4,37,14,29,8,1,3.46,0,0,1,1,0,2016-04-15,0.25
2613,163,0,0,STL,1,2016-04-15,4,152,0.276,4,39,17,29,8,1,3.46,0,0,0,1,0,2016-04-15,0.25
2614,302,1,0,STL,1,2016-04-15,5,152,0.297,4,33,13,29,8,0,3.46,0,0,1,0,1,2016-04-15,0.0
2615,456,1,0,STL,1,2016-04-15,6,152,0.25,4,30,6,29,8,1,3.46,0,0,1,1,0,2016-04-15,0.25
2616,530,3,0,STL,1,2016-04-15,7,152,0.313,4,29,7,29,8,0,3.46,0,0,1,0,1,2016-04-15,0.0
2617,797,0,0,STL,1,2016-04-15,8,152,0.0,1,31,3,29,8,0,3.46,0,0,0,0,1,2016-04-15,0.0
2618,541,3,0,STL,1,2016-04-15,9,152,0.192,3,30,8,29,8,1,3.46,0,0,1,1,0,2016-04-15,0.3333333333333333
2619,664,1,0,STL,0,2016-04-15,1,197,0.243,5,35,10,31,3,0,9.0,0,0,1,0,1,2016-04-15,0.0
2620,170,1,0,STL,0,2016-04-15,2,197,0.419,5,33,2,31,3,0,9.0,0,0,1,0,1,2016-04-15,0.0
2621,422,0,0,STL,0,2016-04-15,3,197,0.235,4,40,15,31,3,2,9.0,0,0,0,1,0,2016-04-15,0.5
2622,386,0,0,STL,0,2016-04-15,4,197,0.243,5,29,6,31,3,0,9.0,0,0,0,0,1,2016-04-15,0.0
2623,128,0,0,STL,0,2016-04-15,5,197,0.241,4,29,7,31,3,1,9.0,0,0,0,1,0,2016-04-15,0.25
2624,754,0,0,STL,0,2016-04-15,6,197,0.341,4,38,17,31,3,2,9.0,0,0,0,1,0,2016-04-15,0.5
2625,573,1,0,STL,0,2016-04-15,7,197,0.2,5,30,8,31,3,1,9.0,0,0,1,1,0,2016-04-15,0.2
2626,252,0,0,STL,0,2016-04-15,8,197,0.407,5,30,3,31,3,2,9.0,0,0,0,1,0,2016-04-15,0.4
2627,36,0,0,STL,0,2016-04-15,9,197,0.333,3,29,8,31,3,1,9.0,0,0,0,1,0,2016-04-15,0.3333333333333333
2628,334,0,1,OAK,1,2016-04-15,1,136,0.239,5,34,11,40,16,2,4.15,0,0,1,1,0,2016-04-15,0.4
2629,278,0,1,OAK,1,2016-04-15,2,136,0.324,5,39,15,40,16,2,4.15,0,0,1,1,0,2016-04-15,0.4
2630,14,0,1,OAK,1,2016-04-15,3,136,0.243,5,34,11,40,16,1,4.15,0,0,1,1,0,2016-04-15,0.2
2631,118,1,1,OAK,1,2016-04-15,4,136,0.325,5,31,10,40,16,1,4.15,0,0,0,1,0,2016-04-15,0.2
2632,483,3,1,OAK,1,2016-04-15,5,136,0.243,5,37,13,40,16,3,4.15,0,0,1,1,0,2016-04-15,0.6
2633,335,1,1,OAK,1,2016-04-15,6,136,0.257,5,36,14,40,16,1,4.15,0,0,0,1,0,2016-04-15,0.2
2634,599,0,1,OAK,1,2016-04-15,7,136,0.235,4,30,9,40,16,1,4.15,0,0,1,1,0,2016-04-15,0.25
2635,643,0,1,OAK,1,2016-04-15,8,136,0.143,4,31,6,40,16,0,4.15,0,0,1,0,1,2016-04-15,0.0
2636,799,0,1,OAK,1,2016-04-15,9,136,0.261,4,35,4,40,16,1,4.15,0,0,1,1,0,2016-04-15,0.25
2637,337,3,0,OAK,0,2016-04-15,1,35,0.182,5,41,15,37,15,0,1.53,0,0,1,0,1,2016-04-15,0.0
2638,255,1,0,OAK,0,2016-04-15,2,35,0.138,4,35,9,37,15,0,1.53,0,0,1,0,1,2016-04-15,0.0
2639,367,1,0,OAK,0,2016-04-15,3,35,0.25,4,33,12,37,15,1,1.53,0,0,1,1,0,2016-04-15,0.25
2640,593,0,0,OAK,0,2016-04-15,4,35,0.278,4,36,9,37,15,0,1.53,0,0,0,0,1,2016-04-15,0.0
2641,487,1,0,OAK,0,2016-04-15,5,35,0.242,4,36,8,37,15,2,1.53,0,0,1,1,0,2016-04-15,0.5
2642,591,3,0,OAK,0,2016-04-15,6,35,0.205,4,36,12,37,15,0,1.53,0,0,1,0,1,2016-04-15,0.0
2643,475,0,0,OAK,0,2016-04-15,7,35,0.182,4,33,8,37,15,1,1.53,0,0,0,1,0,2016-04-15,0.25
2644,411,1,0,OAK,0,2016-04-15,8,35,0.091,4,33,10,37,15,0,1.53,0,0,1,0,1,2016-04-15,0.0
2645,481,0,0,OAK,0,2016-04-15,9,35,0.281,4,30,8,37,15,1,1.53,0,0,0,1,0,2016-04-15,0.25
2646,168,3,1,LAD,1,2016-04-15,1,61,0.385,4,39,11,32,13,2,1.64,0,0,1,1,0,2016-04-15,0.5
2647,598,1,1,LAD,1,2016-04-15,2,61,0.237,4,30,7,32,13,1,1.64,0,0,0,1,0,2016-04-15,0.25
2648,387,0,1,LAD,1,2016-04-15,3,61,0.29,4,33,11,32,13,0,1.64,0,0,1,0,1,2016-04-15,0.0
2649,69,0,1,LAD,1,2016-04-15,4,61,0.238,4,37,14,32,13,1,1.64,0,0,1,1,0,2016-04-15,0.25
2650,97,1,1,LAD,1,2016-04-15,5,61,0.3,4,32,10,32,13,0,1.64,0,0,0,0,1,2016-04-15,0.0
2651,454,0,1,LAD,1,2016-04-15,6,61,0.205,4,31,2,32,13,0,1.64,0,0,1,0,1,2016-04-15,0.0
2652,253,0,1,LAD,1,2016-04-15,7,61,0.167,3,30,4,32,13,0,1.64,0,0,1,0,1,2016-04-15,0.0
2653,329,0,1,LAD,1,2016-04-15,8,61,0.333,2,31,12,32,13,1,1.64,0,0,1,1,0,2016-04-15,0.5
2654,768,1,1,LAD,1,2016-04-15,9,61,0.154,3,37,10,32,13,0,1.64,0,0,0,0,1,2016-04-15,0.0
2655,232,0,1,LAD,0,2016-04-15,1,123,0.44,5,29,7,31,12,3,4.5,0,0,1,1,0,2016-04-15,0.6
2656,695,0,1,LAD,0,2016-04-15,2,123,0.366,4,30,7,31,12,0,4.5,0,0,1,0,1,2016-04-15,0.0
2657,180,1,1,LAD,0,2016-04-15,3,123,0.364,4,38,15,31,12,1,4.5,0,0,0,1,0,2016-04-15,0.25
2658,505,0,1,LAD,0,2016-04-15,4,123,0.27,4,36,12,31,12,1,4.5,0,0,1,1,0,2016-04-15,0.25
2659,531,0,1,LAD,0,2016-04-15,5,123,0.25,4,37,15,31,12,1,4.5,0,0,1,1,0,2016-04-15,0.25
2660,219,0,1,LAD,0,2016-04-15,6,123,0.35,4,29,4,31,12,0,4.5,0,0,1,0,1,2016-04-15,0.0
2661,729,0,1,LAD,0,2016-04-15,7,123,0.174,4,39,11,31,12,1,4.5,0,0,1,1,0,2016-04-15,0.25
2662,443,0,1,LAD,0,2016-04-15,8,123,0.333,4,31,8,31,12,2,4.5,0,0,1,1,0,2016-04-15,0.5
2663,493,1,1,LAD,0,2016-04-15,9,123,0.1,3,32,13,31,12,0,4.5,0,0,0,0,1,2016-04-15,0.0
2664,284,0,0,SD,1,2016-04-15,1,57,0.366,4,30,9,39,13,0,4.05,0,0,0,0,1,2016-04-15,0.0
2665,639,1,0,SD,1,2016-04-15,2,57,0.259,4,28,4,39,13,0,4.05,0,0,1,0,1,2016-04-15,0.0
2666,371,0,0,SD,1,2016-04-15,3,57,0.2,4,33,10,39,13,0,4.05,0,0,0,0,1,2016-04-15,0.0
2667,579,1,0,SD,1,2016-04-15,4,57,0.3,4,33,7,39,13,1,4.05,0,0,1,1,0,2016-04-15,0.25
2668,102,0,0,SD,1,2016-04-15,5,57,0.226,4,33,10,39,13,1,4.05,0,0,0,1,0,2016-04-15,0.25
2669,424,1,0,SD,1,2016-04-15,6,57,0.294,4,30,7,39,13,2,4.05,0,0,1,1,0,2016-04-15,0.5
2670,328,0,0,SD,1,2016-04-15,7,57,0.185,4,30,3,39,13,1,4.05,0,0,0,1,0,2016-04-15,0.25
2671,769,0,0,SD,1,2016-04-15,8,57,0.4,3,37,17,39,13,1,4.05,0,0,0,1,0,2016-04-15,0.3333333333333333
2672,786,0,0,SD,1,2016-04-15,9,57,0.294,4,30,7,39,13,1,4.05,0,0,0,1,0,2016-04-15,0.25
2673,321,1,0,SD,0,2016-04-15,1,234,0.217,5,35,11,37,17,0,6.75,0,0,1,0,1,2016-04-15,0.0
2674,427,0,0,SD,0,2016-04-15,2,234,0.214,4,30,8,37,17,1,6.75,0,0,0,1,0,2016-04-15,0.25
2675,651,0,0,SD,0,2016-04-15,3,234,0.275,4,36,15,37,17,0,6.75,0,0,0,0,1,2016-04-15,0.0
2677,757,0,0,SD,0,2016-04-15,5,234,0.147,4,31,6,37,17,1,6.75,0,0,0,1,0,2016-04-15,0.25
2678,716,1,0,SD,0,2016-04-15,6,234,0.19,4,29,6,37,17,1,6.75,0,0,1,1,0,2016-04-15,0.25
2679,668,0,0,SD,0,2016-04-15,7,234,0.216,4,30,3,37,17,2,6.75,0,0,0,1,0,2016-04-15,0.5
2680,547,1,0,SD,0,2016-04-15,8,234,0.467,4,31,7,37,17,2,6.75,0,0,1,1,0,2016-04-15,0.5
2681,584,0,0,SD,0,2016-04-15,9,234,0.0,2,39,13,37,17,0,6.75,0,0,0,0,1,2016-04-15,0.0
2683,60,3,1,NYY,1,2016-04-16,2,252,0.211,5,27,6,40,19,2,5.06,0,0,1,1,0,2016-04-16,0.4
2684,185,1,1,NYY,1,2016-04-16,3,252,0.222,4,38,16,40,19,1,5.06,0,0,0,1,0,2016-04-16,0.25
2685,431,0,1,NYY,1,2016-04-16,4,252,0.279,4,40,16,40,19,2,5.06,0,0,1,1,0,2016-04-16,0.5
2686,796,0,1,NYY,1,2016-04-16,5,252,0.211,3,37,12,40,19,0,5.06,0,0,1,0,1,2016-04-16,0.0
2687,748,0,1,NYY,1,2016-04-16,6,252,0.276,4,37,14,40,19,0,5.06,0,0,1,0,1,2016-04-16,0.0
2689,256,1,1,NYY,1,2016-04-16,8,252,0.257,4,30,3,40,19,1,5.06,0,0,0,1,0,2016-04-16,0.25
2690,726,3,1,NYY,1,2016-04-16,9,252,0.235,4,27,5,40,19,1,5.06,0,0,1,1,0,2016-04-16,0.25
2691,361,1,0,NYY,0,2016-04-16,1,69,0.209,5,37,11,34,15,0,1.0,0,0,1,0,1,2016-04-16,0.0
2692,229,1,0,NYY,0,2016-04-16,2,69,0.258,5,37,13,34,15,2,1.0,0,0,1,1,0,2016-04-16,0.4
2693,49,0,0,NYY,0,2016-04-16,3,69,0.1,5,45,22,34,15,0,1.0,0,0,0,0,1,2016-04-16,0.0
2694,238,3,0,NYY,0,2016-04-16,4,69,0.2,5,40,14,34,15,0,1.0,0,0,1,0,1,2016-04-16,0.0
2695,771,3,0,NYY,0,2016-04-16,5,69,0.351,5,43,20,34,15,4,1.0,0,0,1,1,0,2016-04-16,0.8
2696,856,0,0,NYY,0,2016-04-16,6,69,0.316,5,30,11,34,15,3,1.0,0,0,0,1,0,2016-04-16,0.6
2697,316,3,0,NYY,0,2016-04-16,7,69,0.154,5,36,12,34,15,0,1.0,0,0,1,0,1,2016-04-16,0.0
2698,352,1,0,NYY,0,2016-04-16,8,69,0.25,4,30,9,34,15,0,1.0,0,0,1,0,1,2016-04-16,0.0
2699,314,0,0,NYY,0,2016-04-16,9,69,0.2,3,32,9,34,15,1,1.0,0,0,0,1,0,2016-04-16,0.3333333333333333
2700,842,0,0,MIN,1,2016-04-16,1,200,0.356,5,38,11,38,12,3,3.21,0,0,0,1,0,2016-04-16,0.6
2701,358,1,0,MIN,1,2016-04-16,2,200,0.333,4,29,4,38,12,1,3.21,0,0,1,1,0,2016-04-16,0.25
2702,674,0,0,MIN,1,2016-04-16,3,200,0.231,4,29,10,38,12,1,3.21,0,0,0,1,0,2016-04-16,0.25
2703,372,0,0,MIN,1,2016-04-16,4,200,0.195,4,40,20,38,12,0,3.21,0,0,0,0,1,2016-04-16,0.0
2704,648,1,0,MIN,1,2016-04-16,5,200,0.368,4,33,9,38,12,0,3.21,0,0,1,0,1,2016-04-16,0.0
2705,315,0,0,MIN,1,2016-04-16,6,200,0.111,4,30,7,38,12,1,3.21,0,0,0,1,0,2016-04-16,0.25
2706,603,0,0,MIN,1,2016-04-16,7,200,0.238,4,31,9,38,12,1,3.21,0,0,0,1,0,2016-04-16,0.25
2707,235,0,0,MIN,1,2016-04-16,8,200,0.308,4,37,13,38,12,1,3.21,0,0,0,1,0,2016-04-16,0.25
2708,635,3,0,MIN,1,2016-04-16,9,200,0.273,4,36,11,38,12,1,3.21,0,0,1,1,0,2016-04-16,0.25
2709,780,0,0,MIN,0,2016-04-16,1,94,0.692,4,33,11,38,12,2,4.35,0,0,0,1,0,2016-04-16,0.5
2710,52,0,0,MIN,0,2016-04-16,2,94,0.167,4,33,9,38,12,1,4.35,0,0,0,1,0,2016-04-16,0.25
2711,355,1,0,MIN,0,2016-04-16,3,94,0.359,4,37,15,38,12,1,4.35,0,0,1,1,0,2016-04-16,0.25
2712,309,0,0,MIN,0,2016-04-16,4,94,0.143,4,27,6,38,12,0,4.35,0,0,0,0,1,2016-04-16,0.0
2713,182,0,0,MIN,0,2016-04-16,5,94,0.256,4,34,9,38,12,3,4.35,0,0,0,1,0,2016-04-16,0.75
